species_name,sex,weight
Dipodomys_spectabilis,M,129
Neotoma_albigula,F,110
Dipodomys_spectabilis,F,116
Dipodomys_merriami,M,48
Dipodomys_merriami,F,42
Onychomys_leucogaster,F,29
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,F,32
Dipodomys_merriami,M,46
Reithrodontomys_megalotis,M,10
Dipodomys_merriami,M,46
Dipodomys_ordii,F,57
Chaetodipus_penicillatus,F,14
Dipodomys_merriami,F,45
Onychomys_torridus,M,21
Dipodomys_ordii,M,44
Neotoma_albigula,M,227
Dipodomys_merriami,M,45
Dipodomys_merriami,M,43
Dipodomys_merriami,M,48
Chaetodipus_penicillatus,F,18
Dipodomys_merriami,M,46
Dipodomys_merriami,M,50
Dipodomys_ordii,M,45
Dipodomys_merriami,M,37
Dipodomys_merriami,F,39
Reithrodontomys_megalotis,F,10
Dipodomys_ordii,M,45
Reithrodontomys_megalotis,F,11
Dipodomys_spectabilis,M,123
Peromyscus_eremicus,M,23
Dipodomys_ordii,M,42
Peromyscus_maniculatus,F,22
Dipodomys_merriami,F,36
Dipodomys_merriami,F,42
Neotoma_albigula,F,188
Neotoma_albigula,F,134
Dipodomys_merriami,F,44
Dipodomys_merriami,M,48
Dipodomys_merriami,M,55
Dipodomys_merriami,F,34
Dipodomys_merriami,M,50
Dipodomys_merriami,M,30
Dipodomys_ordii,F,54
Perognathus_flavus,F,7
Dipodomys_ordii,M,53
Neotoma_albigula,F,214
Dipodomys_merriami,F,41
Onychomys_torridus,M,14
Dipodomys_merriami,M,35
Peromyscus_maniculatus,M,20
Reithrodontomys_megalotis,M,9
Neotoma_albigula,F,70
Dipodomys_merriami,M,45
Dipodomys_merriami,F,39
Chaetodipus_penicillatus,F,17
Dipodomys_ordii,M,54
Dipodomys_merriami,M,43
Dipodomys_merriami,F,42
Peromyscus_maniculatus,F,26
Dipodomys_spectabilis,M,64
Peromyscus_maniculatus,M,12
Dipodomys_merriami,F,50
Dipodomys_merriami,F,24
Dipodomys_merriami,F,48
Dipodomys_merriami,M,47
Reithrodontomys_megalotis,M,12
Dipodomys_ordii,F,46
Dipodomys_merriami,M,52
Dipodomys_merriami,F,29
Dipodomys_ordii,F,53
Dipodomys_ordii,F,29
Neotoma_albigula,F,182
Dipodomys_merriami,M,40
Dipodomys_ordii,M,51
Dipodomys_spectabilis,M,157
Dipodomys_merriami,F,43
Dipodomys_merriami,M,46
Dipodomys_merriami,M,24
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,F,44
Reithrodontomys_megalotis,F,8
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,M,45
Dipodomys_ordii,M,58
Neotoma_albigula,M,113
Onychomys_leucogaster,F,42
Dipodomys_merriami,F,45
Dipodomys_merriami,M,45
Dipodomys_spectabilis,M,125
Neotoma_albigula,F,184
Dipodomys_merriami,F,24
Dipodomys_spectabilis,F,134
Chaetodipus_penicillatus,F,16
Onychomys_leucogaster,F,35
Dipodomys_merriami,F,40
Dipodomys_merriami,M,49
Dipodomys_spectabilis,F,129
Dipodomys_merriami,F,44
Peromyscus_eremicus,M,17
Dipodomys_merriami,M,43
Dipodomys_merriami,F,30
Dipodomys_merriami,M,36
Reithrodontomys_megalotis,M,10
Onychomys_torridus,M,30
Dipodomys_merriami,F,41
Dipodomys_merriami,F,35
Chaetodipus_penicillatus,F,20
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,M,47
Dipodomys_ordii,M,44
Onychomys_leucogaster,F,30
Dipodomys_merriami,F,29
Dipodomys_merriami,M,44
Dipodomys_spectabilis,M,156
Dipodomys_merriami,M,41
Dipodomys_ordii,M,48
Dipodomys_merriami,M,50
Dipodomys_merriami,F,47
Dipodomys_merriami,F,41
Chaetodipus_penicillatus,F,10
Dipodomys_spectabilis,M,126
Neotoma_albigula,F,101
Neotoma_albigula,M,180
Dipodomys_ordii,F,44
Dipodomys_merriami,M,49
Dipodomys_merriami,M,48
Dipodomys_merriami,F,55
Dipodomys_merriami,F,43
Dipodomys_merriami,M,46
Dipodomys_merriami,M,32
Neotoma_albigula,F,184
Dipodomys_merriami,F,47
Dipodomys_spectabilis,M,80
Dipodomys_merriami,F,44
Dipodomys_merriami,M,41
Onychomys_leucogaster,M,30
Dipodomys_ordii,F,60
Dipodomys_merriami,F,51
Neotoma_albigula,M,116
Dipodomys_ordii,M,56
Dipodomys_merriami,F,42
Dipodomys_merriami,M,46
Dipodomys_ordii,F,63
Dipodomys_merriami,M,50
Dipodomys_merriami,F,34
Dipodomys_spectabilis,M,150
Dipodomys_merriami,M,46
Dipodomys_spectabilis,M,94
Chaetodipus_penicillatus,F,18
Onychomys_leucogaster,M,28
Dipodomys_merriami,F,66
Dipodomys_merriami,M,31
Chaetodipus_penicillatus,F,18
Dipodomys_spectabilis,F,130
Dipodomys_spectabilis,F,98
Dipodomys_merriami,M,40
Dipodomys_merriami,F,27
Dipodomys_merriami,M,45
Dipodomys_merriami,F,42
Dipodomys_merriami,F,49
Dipodomys_merriami,F,48
Dipodomys_merriami,F,45
Dipodomys_merriami,F,40
Dipodomys_merriami,M,47
Dipodomys_merriami,M,45
Dipodomys_merriami,F,49
Dipodomys_merriami,M,51
Dipodomys_ordii,M,50
Dipodomys_merriami,F,46
Dipodomys_merriami,F,55
Dipodomys_merriami,M,44
Onychomys_leucogaster,M,27
Dipodomys_merriami,M,49
Dipodomys_merriami,M,44
Chaetodipus_penicillatus,F,17
Onychomys_torridus,M,21
Dipodomys_merriami,M,25
Dipodomys_merriami,M,42
Dipodomys_merriami,F,42
Perognathus_flavus,F,9
Dipodomys_merriami,F,44
Dipodomys_ordii,F,50
Dipodomys_merriami,F,46
Dipodomys_merriami,F,40
Onychomys_torridus,M,20
Dipodomys_merriami,M,53
Dipodomys_merriami,F,44
Dipodomys_ordii,F,52
Onychomys_leucogaster,F,26
Dipodomys_ordii,F,35
Dipodomys_merriami,F,44
Chaetodipus_penicillatus,F,20
Neotoma_albigula,F,196
Dipodomys_merriami,M,49
Dipodomys_merriami,M,23
Dipodomys_merriami,F,44
Dipodomys_merriami,M,42
Dipodomys_merriami,M,20
Dipodomys_merriami,M,31
Neotoma_albigula,M,131
Dipodomys_merriami,M,46
Dipodomys_merriami,M,52
Onychomys_leucogaster,M,30
Dipodomys_spectabilis,M,137
Dipodomys_ordii,M,50
Dipodomys_merriami,F,46
Neotoma_albigula,F,172
Chaetodipus_penicillatus,F,21
Onychomys_torridus,M,22
Dipodomys_merriami,F,45
Dipodomys_spectabilis,M,151
Dipodomys_merriami,M,46
Dipodomys_merriami,M,48
Dipodomys_merriami,F,45
Dipodomys_spectabilis,M,128
Dipodomys_merriami,F,39
Onychomys_leucogaster,F,26
Dipodomys_merriami,M,45
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,F,41
Dipodomys_spectabilis,M,118
Dipodomys_spectabilis,F,118
Dipodomys_merriami,F,45
Dipodomys_ordii,F,55
Dipodomys_spectabilis,M,150
Dipodomys_merriami,M,46
Dipodomys_merriami,F,43
Dipodomys_spectabilis,F,127
Dipodomys_merriami,M,54
Neotoma_albigula,M,202
Dipodomys_ordii,M,51
Neotoma_albigula,F,135
Dipodomys_merriami,M,47
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,F,20
Dipodomys_merriami,M,47
Dipodomys_merriami,F,42
Dipodomys_merriami,M,46
Neotoma_albigula,M,177
Onychomys_torridus,M,23
Peromyscus_maniculatus,M,21
Dipodomys_merriami,M,49
Dipodomys_merriami,F,34
Dipodomys_merriami,F,43
Dipodomys_merriami,F,41
Onychomys_leucogaster,M,35
Sigmodon_hispidus,M,55
Dipodomys_merriami,F,48
Dipodomys_merriami,F,45
Peromyscus_maniculatus,F,25
Dipodomys_ordii,M,54
Dipodomys_merriami,M,46
Dipodomys_ordii,F,63
Dipodomys_merriami,F,31
Dipodomys_merriami,M,54
Neotoma_albigula,F,183
Dipodomys_merriami,F,32
Dipodomys_merriami,F,47
Dipodomys_merriami,M,49
Dipodomys_merriami,M,26
Dipodomys_merriami,F,46
Neotoma_albigula,M,142
Dipodomys_merriami,M,45
Onychomys_torridus,F,21
Dipodomys_merriami,F,31
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,M,12
Dipodomys_spectabilis,F,102
Dipodomys_spectabilis,M,134
Dipodomys_ordii,M,62
Dipodomys_merriami,F,53
Dipodomys_merriami,F,27
Dipodomys_ordii,M,51
Neotoma_albigula,F,180
Dipodomys_merriami,M,40
Dipodomys_spectabilis,M,131
Onychomys_leucogaster,M,14
Dipodomys_spectabilis,M,148
Dipodomys_merriami,F,43
Neotoma_albigula,F,94
Onychomys_leucogaster,M,20
Dipodomys_merriami,M,49
Onychomys_torridus,F,20
Dipodomys_merriami,M,46
Dipodomys_merriami,F,41
Dipodomys_ordii,F,49
Dipodomys_spectabilis,F,124
Dipodomys_merriami,F,42
Peromyscus_eremicus,F,22
Dipodomys_merriami,F,42
Dipodomys_merriami,M,50
Dipodomys_merriami,F,49
Dipodomys_merriami,F,37
Peromyscus_eremicus,F,22
Onychomys_leucogaster,F,24
Neotoma_albigula,M,176
Dipodomys_merriami,M,51
Dipodomys_merriami,M,51
Neotoma_albigula,M,221
Dipodomys_spectabilis,F,136
Dipodomys_merriami,M,43
Dipodomys_merriami,M,48
Dipodomys_merriami,M,45
Onychomys_leucogaster,M,32
Dipodomys_merriami,F,43
Dipodomys_merriami,F,36
Onychomys_leucogaster,F,25
Dipodomys_merriami,M,49
Dipodomys_merriami,M,48
Dipodomys_merriami,F,42
Peromyscus_maniculatus,F,27
Dipodomys_merriami,M,49
Dipodomys_ordii,F,46
Dipodomys_merriami,F,41
Dipodomys_ordii,F,38
Dipodomys_merriami,M,42
Onychomys_leucogaster,M,26
Reithrodontomys_megalotis,M,12
Reithrodontomys_megalotis,M,11
Onychomys_leucogaster,F,36
Dipodomys_ordii,F,34
Dipodomys_merriami,M,37
Peromyscus_maniculatus,F,21
Dipodomys_merriami,M,48
Dipodomys_merriami,F,35
Dipodomys_merriami,M,51
Dipodomys_merriami,F,49
Dipodomys_merriami,F,45
Dipodomys_merriami,M,51
Onychomys_torridus,M,24
Dipodomys_merriami,M,49
Dipodomys_merriami,M,52
Onychomys_leucogaster,M,26
Dipodomys_merriami,F,29
Dipodomys_merriami,F,44
Dipodomys_ordii,F,38
Dipodomys_ordii,M,18
Dipodomys_merriami,F,43
Dipodomys_merriami,M,33
Neotoma_albigula,M,167
Dipodomys_merriami,F,40
Onychomys_torridus,F,10
Onychomys_leucogaster,M,36
Dipodomys_merriami,F,44
Dipodomys_ordii,F,69
Onychomys_leucogaster,F,29
Dipodomys_ordii,M,54
Dipodomys_merriami,F,46
Peromyscus_maniculatus,M,24
Dipodomys_merriami,F,37
Dipodomys_merriami,M,49
Dipodomys_merriami,F,46
Dipodomys_ordii,F,62
Dipodomys_merriami,M,49
Onychomys_leucogaster,F,22
Dipodomys_ordii,F,49
Onychomys_leucogaster,M,34
Dipodomys_ordii,M,48
Dipodomys_ordii,M,48
Dipodomys_spectabilis,M,133
Dipodomys_spectabilis,F,117
Dipodomys_spectabilis,F,141
Dipodomys_spectabilis,M,170
Dipodomys_merriami,M,48
Dipodomys_merriami,M,52
Onychomys_leucogaster,F,32
Peromyscus_maniculatus,F,18
Dipodomys_merriami,M,33
Dipodomys_merriami,M,31
Dipodomys_merriami,F,47
Dipodomys_merriami,F,47
Dipodomys_merriami,M,56
Dipodomys_merriami,M,42
Peromyscus_maniculatus,M,21
Dipodomys_spectabilis,M,144
Dipodomys_merriami,M,37
Dipodomys_merriami,F,47
Reithrodontomys_megalotis,M,11
Peromyscus_maniculatus,F,18
Dipodomys_spectabilis,M,135
Dipodomys_merriami,M,37
Dipodomys_merriami,M,32
Peromyscus_maniculatus,F,20
Dipodomys_ordii,F,56
Dipodomys_merriami,F,31
Dipodomys_ordii,F,63
Dipodomys_merriami,M,50
Reithrodontomys_megalotis,F,14
Onychomys_leucogaster,F,28
Dipodomys_ordii,F,62
Dipodomys_spectabilis,F,130
Dipodomys_spectabilis,F,130
Reithrodontomys_megalotis,F,9
Dipodomys_merriami,M,53
Dipodomys_merriami,M,44
Dipodomys_merriami,M,44
Neotoma_albigula,M,144
Dipodomys_ordii,M,56
Dipodomys_merriami,F,45
Peromyscus_maniculatus,M,20
Dipodomys_ordii,M,50
Dipodomys_ordii,M,40
Dipodomys_merriami,F,40
Dipodomys_merriami,F,32
Dipodomys_ordii,M,44
Onychomys_torridus,M,25
Dipodomys_merriami,F,42
Dipodomys_merriami,M,47
Dipodomys_merriami,M,36
Dipodomys_merriami,M,48
Dipodomys_merriami,F,43
Dipodomys_ordii,F,49
Dipodomys_merriami,F,42
Peromyscus_eremicus,F,25
Dipodomys_merriami,M,43
Dipodomys_ordii,F,41
Reithrodontomys_megalotis,M,12
Onychomys_leucogaster,M,35
Neotoma_albigula,M,210
Dipodomys_merriami,F,41
Dipodomys_merriami,M,52
Dipodomys_ordii,M,29
Dipodomys_ordii,M,54
Dipodomys_ordii,M,30
Dipodomys_merriami,M,43
Peromyscus_maniculatus,M,25
Dipodomys_merriami,F,43
Reithrodontomys_megalotis,M,13
Dipodomys_ordii,M,55
Dipodomys_merriami,F,44
Dipodomys_merriami,M,38
Peromyscus_maniculatus,F,24
Dipodomys_merriami,F,42
Dipodomys_ordii,F,43
Dipodomys_merriami,M,51
Dipodomys_ordii,F,51
Dipodomys_merriami,M,42
Onychomys_torridus,M,24
Neotoma_albigula,M,204
Neotoma_albigula,M,216
Dipodomys_merriami,F,37
Onychomys_leucogaster,F,25
Dipodomys_merriami,M,50
Dipodomys_merriami,M,48
Reithrodontomys_megalotis,F,12
Onychomys_leucogaster,M,42
Dipodomys_ordii,F,50
Dipodomys_merriami,M,51
Dipodomys_ordii,F,30
Peromyscus_maniculatus,M,22
Dipodomys_merriami,F,37
Dipodomys_merriami,F,44
Reithrodontomys_megalotis,M,9
Dipodomys_merriami,M,27
Neotoma_albigula,F,177
Peromyscus_eremicus,F,25
Dipodomys_spectabilis,M,143
Dipodomys_ordii,F,39
Dipodomys_ordii,F,58
Dipodomys_ordii,M,51
Dipodomys_spectabilis,M,165
Dipodomys_spectabilis,F,135
Dipodomys_merriami,M,44
Dipodomys_merriami,M,54
Dipodomys_spectabilis,M,164
Dipodomys_merriami,M,40
Dipodomys_spectabilis,F,138
Dipodomys_merriami,M,24
Dipodomys_merriami,M,51
Dipodomys_spectabilis,F,159
Dipodomys_merriami,M,49
Dipodomys_merriami,F,39
Dipodomys_merriami,F,45
Dipodomys_merriami,M,52
Dipodomys_ordii,M,39
Peromyscus_maniculatus,M,25
Dipodomys_merriami,M,37
Reithrodontomys_megalotis,M,9
Reithrodontomys_megalotis,F,14
Dipodomys_ordii,M,48
Dipodomys_merriami,M,40
Dipodomys_ordii,M,54
Dipodomys_spectabilis,M,142
Peromyscus_maniculatus,M,23
Dipodomys_ordii,M,56
Dipodomys_merriami,F,46
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,M,38
Reithrodontomys_megalotis,M,10
Dipodomys_ordii,F,32
Dipodomys_spectabilis,F,145
Dipodomys_merriami,F,28
Peromyscus_maniculatus,M,22
Dipodomys_merriami,M,47
Onychomys_leucogaster,M,29
Peromyscus_maniculatus,F,23
Dipodomys_merriami,F,44
Peromyscus_eremicus,M,24
Dipodomys_ordii,M,52
Dipodomys_merriami,M,58
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,M,47
Reithrodontomys_megalotis,F,11
Dipodomys_merriami,M,45
Onychomys_leucogaster,M,38
Dipodomys_merriami,M,49
Peromyscus_eremicus,F,25
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,F,41
Reithrodontomys_megalotis,F,7
Onychomys_leucogaster,M,32
Dipodomys_merriami,F,38
Dipodomys_merriami,M,43
Onychomys_torridus,M,24
Reithrodontomys_megalotis,M,10
Onychomys_leucogaster,F,25
Dipodomys_merriami,F,39
Neotoma_albigula,F,164
Dipodomys_merriami,M,48
Dipodomys_merriami,M,43
Peromyscus_eremicus,M,27
Reithrodontomys_megalotis,F,14
Reithrodontomys_megalotis,M,12
Reithrodontomys_megalotis,F,9
Reithrodontomys_megalotis,F,11
Reithrodontomys_megalotis,F,15
Reithrodontomys_megalotis,M,9
Dipodomys_merriami,M,26
Reithrodontomys_megalotis,F,8
Peromyscus_maniculatus,M,26
Dipodomys_ordii,F,47
Neotoma_albigula,F,80
Dipodomys_ordii,F,36
Dipodomys_merriami,F,44
Peromyscus_maniculatus,F,25
Dipodomys_merriami,M,39
Dipodomys_ordii,M,52
Dipodomys_ordii,F,45
Dipodomys_merriami,F,35
Dipodomys_merriami,M,39
Onychomys_leucogaster,M,39
Reithrodontomys_megalotis,F,6
Neotoma_albigula,F,184
Neotoma_albigula,F,75
Dipodomys_merriami,F,39
Onychomys_leucogaster,M,38
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,M,51
Reithrodontomys_megalotis,M,12
Dipodomys_ordii,F,43
Peromyscus_maniculatus,M,18
Dipodomys_ordii,M,56
Dipodomys_merriami,M,49
Dipodomys_merriami,M,57
Dipodomys_ordii,F,58
Peromyscus_maniculatus,M,28
Reithrodontomys_megalotis,M,12
Neotoma_albigula,M,202
Dipodomys_merriami,M,43
Dipodomys_merriami,F,40
Reithrodontomys_megalotis,F,12
Reithrodontomys_megalotis,M,10
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,M,45
Dipodomys_merriami,M,51
Onychomys_leucogaster,M,39
Onychomys_torridus,M,26
Reithrodontomys_megalotis,M,11
Dipodomys_ordii,F,59
Dipodomys_ordii,M,54
Dipodomys_merriami,M,50
Dipodomys_ordii,M,52
Onychomys_torridus,F,16
Dipodomys_merriami,F,43
Dipodomys_merriami,M,53
Peromyscus_maniculatus,F,10
Peromyscus_eremicus,F,24
Dipodomys_merriami,F,45
Dipodomys_merriami,M,54
Dipodomys_spectabilis,M,136
Dipodomys_merriami,F,47
Onychomys_leucogaster,M,28
Dipodomys_spectabilis,M,148
Dipodomys_merriami,M,46
Onychomys_leucogaster,F,31
Dipodomys_ordii,M,43
Reithrodontomys_megalotis,F,12
Reithrodontomys_megalotis,F,9
Dipodomys_merriami,M,50
Reithrodontomys_megalotis,M,10
Dipodomys_spectabilis,M,87
Peromyscus_maniculatus,F,29
Dipodomys_ordii,M,41
Dipodomys_spectabilis,F,117
Dipodomys_merriami,F,46
Dipodomys_spectabilis,F,148
Dipodomys_ordii,M,51
Dipodomys_merriami,M,37
Dipodomys_merriami,M,44
Peromyscus_eremicus,M,23
Dipodomys_merriami,M,46
Dipodomys_spectabilis,M,126
Dipodomys_merriami,M,47
Dipodomys_merriami,F,37
Peromyscus_eremicus,F,22
Dipodomys_ordii,F,39
Dipodomys_merriami,M,48
Dipodomys_ordii,F,36
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,M,48
Dipodomys_merriami,M,50
Dipodomys_ordii,M,59
Neotoma_albigula,M,152
Dipodomys_merriami,F,45
Neotoma_albigula,M,253
Dipodomys_ordii,M,59
Dipodomys_ordii,F,37
Dipodomys_merriami,M,40
Dipodomys_spectabilis,F,136
Peromyscus_maniculatus,M,24
Dipodomys_ordii,F,39
Peromyscus_eremicus,F,21
Dipodomys_merriami,M,54
Peromyscus_maniculatus,F,9
Dipodomys_merriami,F,46
Peromyscus_eremicus,F,19
Onychomys_leucogaster,M,32
Peromyscus_maniculatus,M,19
Peromyscus_eremicus,M,20
Dipodomys_merriami,M,46
Peromyscus_maniculatus,F,8
Dipodomys_merriami,F,41
Dipodomys_merriami,M,45
Dipodomys_merriami,M,41
Dipodomys_ordii,M,50
Reithrodontomys_megalotis,M,11
Onychomys_leucogaster,M,29
Dipodomys_ordii,M,52
Dipodomys_merriami,M,46
Reithrodontomys_megalotis,F,12
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,M,49
Reithrodontomys_megalotis,M,11
Reithrodontomys_megalotis,F,14
Reithrodontomys_megalotis,F,10
Dipodomys_ordii,F,42
Reithrodontomys_megalotis,F,10
Reithrodontomys_megalotis,F,9
Onychomys_leucogaster,M,28
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,F,46
Peromyscus_maniculatus,F,30
Reithrodontomys_megalotis,F,11
Peromyscus_maniculatus,M,25
Dipodomys_merriami,M,31
Reithrodontomys_megalotis,M,9
Dipodomys_merriami,F,46
Peromyscus_eremicus,M,26
Dipodomys_ordii,F,50
Onychomys_leucogaster,F,25
Onychomys_leucogaster,F,31
Dipodomys_merriami,M,46
Onychomys_leucogaster,M,27
Dipodomys_ordii,F,54
Dipodomys_ordii,M,55
Dipodomys_merriami,M,47
Dipodomys_ordii,M,57
Dipodomys_ordii,M,58
Reithrodontomys_megalotis,M,10
Dipodomys_merriami,M,46
Dipodomys_merriami,F,44
Dipodomys_merriami,F,46
Dipodomys_merriami,M,42
Dipodomys_ordii,M,58
Reithrodontomys_megalotis,M,11
Reithrodontomys_megalotis,M,9
Dipodomys_merriami,M,32
Reithrodontomys_megalotis,F,10
Reithrodontomys_megalotis,F,14
Dipodomys_merriami,F,40
Dipodomys_ordii,F,41
Dipodomys_merriami,M,48
Neotoma_albigula,F,115
Peromyscus_maniculatus,F,31
Dipodomys_ordii,M,52
Dipodomys_ordii,F,46
Dipodomys_ordii,M,39
Peromyscus_maniculatus,M,27
Dipodomys_merriami,M,52
Dipodomys_ordii,F,56
Dipodomys_ordii,M,54
Neotoma_albigula,M,204
Dipodomys_merriami,M,41
Dipodomys_ordii,M,53
Dipodomys_merriami,M,45
Dipodomys_merriami,M,51
Reithrodontomys_megalotis,M,9
Dipodomys_merriami,M,47
Neotoma_albigula,F,176
Dipodomys_merriami,M,52
Reithrodontomys_megalotis,M,9
Dipodomys_ordii,M,46
Dipodomys_merriami,F,38
Dipodomys_merriami,M,48
Dipodomys_spectabilis,F,115
Dipodomys_ordii,M,57
Dipodomys_merriami,M,42
Dipodomys_merriami,M,49
Dipodomys_ordii,F,57
Reithrodontomys_megalotis,M,10
Dipodomys_ordii,M,55
Reithrodontomys_megalotis,M,10
Dipodomys_spectabilis,M,131
Reithrodontomys_megalotis,F,9
Dipodomys_merriami,F,42
Reithrodontomys_megalotis,M,10
Dipodomys_merriami,F,45
Dipodomys_spectabilis,M,129
Dipodomys_spectabilis,M,167
Peromyscus_maniculatus,F,31
Dipodomys_ordii,F,62
Onychomys_leucogaster,F,28
Dipodomys_merriami,M,50
Dipodomys_ordii,F,48
Peromyscus_eremicus,M,25
Dipodomys_merriami,M,49
Onychomys_leucogaster,M,33
Dipodomys_spectabilis,F,127
Reithrodontomys_megalotis,M,11
Onychomys_leucogaster,M,39
Dipodomys_merriami,M,45
Dipodomys_merriami,M,48
Dipodomys_ordii,F,48
Dipodomys_ordii,F,39
Dipodomys_spectabilis,M,144
Peromyscus_maniculatus,M,24
Dipodomys_merriami,F,40
Reithrodontomys_megalotis,M,11
Dipodomys_spectabilis,F,178
Dipodomys_ordii,M,57
Dipodomys_merriami,M,40
Dipodomys_merriami,M,49
Reithrodontomys_megalotis,F,10
Dipodomys_spectabilis,M,128
Dipodomys_merriami,M,40
Reithrodontomys_megalotis,F,17
Neotoma_albigula,F,170
Dipodomys_merriami,F,46
Dipodomys_merriami,F,42
Dipodomys_spectabilis,F,128
Dipodomys_ordii,M,52
Onychomys_leucogaster,M,27
Dipodomys_spectabilis,F,129
Dipodomys_merriami,M,55
Reithrodontomys_megalotis,F,9
Reithrodontomys_megalotis,F,12
Peromyscus_maniculatus,F,27
Peromyscus_eremicus,F,38
Peromyscus_maniculatus,M,27
Dipodomys_ordii,F,51
Dipodomys_merriami,M,46
Dipodomys_merriami,M,47
Neotoma_albigula,M,259
Peromyscus_eremicus,F,27
Dipodomys_ordii,M,57
Dipodomys_merriami,M,43
Reithrodontomys_megalotis,M,12
Reithrodontomys_megalotis,F,11
Onychomys_leucogaster,F,30
Reithrodontomys_megalotis,F,12
Dipodomys_ordii,F,43
Dipodomys_merriami,M,46
Dipodomys_merriami,F,49
Reithrodontomys_megalotis,F,12
Reithrodontomys_megalotis,F,11
Peromyscus_maniculatus,M,26
Dipodomys_merriami,M,52
Onychomys_torridus,M,28
Dipodomys_merriami,M,49
Dipodomys_merriami,F,46
Peromyscus_eremicus,M,27
Neotoma_albigula,M,196
Dipodomys_merriami,F,52
Dipodomys_ordii,M,58
Dipodomys_ordii,M,56
Neotoma_albigula,F,162
Dipodomys_ordii,F,66
Dipodomys_ordii,M,57
Dipodomys_merriami,F,41
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,M,46
Onychomys_torridus,F,25
Dipodomys_merriami,F,46
Dipodomys_ordii,F,47
Dipodomys_ordii,F,52
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,M,47
Peromyscus_maniculatus,F,24
Dipodomys_merriami,M,47
Dipodomys_merriami,M,50
Peromyscus_maniculatus,F,33
Dipodomys_ordii,M,57
Dipodomys_merriami,F,51
Peromyscus_maniculatus,F,11
Dipodomys_merriami,M,46
Dipodomys_ordii,M,38
Dipodomys_ordii,F,26
Onychomys_torridus,F,11
Neotoma_albigula,F,210
Dipodomys_ordii,M,55
Peromyscus_maniculatus,M,11
Reithrodontomys_megalotis,M,11
Dipodomys_ordii,F,47
Dipodomys_merriami,M,49
Neotoma_albigula,F,128
Dipodomys_merriami,M,41
Dipodomys_ordii,M,55
Peromyscus_eremicus,M,25
Dipodomys_ordii,F,50
Dipodomys_merriami,F,47
Reithrodontomys_megalotis,M,12
Dipodomys_ordii,M,54
Dipodomys_ordii,M,37
Reithrodontomys_megalotis,F,12
Peromyscus_eremicus,F,26
Peromyscus_eremicus,M,24
Dipodomys_spectabilis,M,124
Dipodomys_merriami,F,43
Reithrodontomys_megalotis,M,10
Dipodomys_ordii,F,42
Dipodomys_merriami,M,49
Dipodomys_ordii,F,62
Dipodomys_merriami,M,46
Dipodomys_merriami,M,44
Dipodomys_merriami,F,42
Dipodomys_merriami,F,42
Reithrodontomys_megalotis,M,11
Dipodomys_spectabilis,F,135
Reithrodontomys_megalotis,F,13
Dipodomys_ordii,M,48
Dipodomys_ordii,F,56
Dipodomys_spectabilis,M,94
Dipodomys_merriami,M,45
Reithrodontomys_megalotis,M,13
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,M,19
Dipodomys_ordii,F,36
Neotoma_albigula,F,199
Dipodomys_merriami,M,52
Reithrodontomys_megalotis,F,9
Dipodomys_ordii,F,66
Onychomys_leucogaster,M,38
Dipodomys_spectabilis,F,144
Dipodomys_merriami,F,24
Dipodomys_spectabilis,M,137
Dipodomys_merriami,M,49
Dipodomys_spectabilis,F,164
Dipodomys_spectabilis,M,156
Dipodomys_ordii,F,46
Dipodomys_ordii,M,39
Reithrodontomys_megalotis,M,10
Dipodomys_ordii,M,57
Dipodomys_merriami,M,50
Dipodomys_merriami,M,46
Dipodomys_merriami,M,42
Peromyscus_eremicus,M,25
Onychomys_leucogaster,M,32
Dipodomys_merriami,M,48
Onychomys_leucogaster,M,36
Dipodomys_spectabilis,M,131
Peromyscus_maniculatus,M,25
Peromyscus_maniculatus,F,26
Dipodomys_merriami,M,41
Neotoma_albigula,M,99
Dipodomys_spectabilis,M,142
Dipodomys_spectabilis,M,73
Dipodomys_spectabilis,F,125
Dipodomys_spectabilis,F,126
Peromyscus_eremicus,M,16
Dipodomys_merriami,F,21
Dipodomys_merriami,M,48
Peromyscus_eremicus,M,21
Peromyscus_eremicus,M,22
Peromyscus_maniculatus,M,26
Dipodomys_merriami,M,42
Peromyscus_eremicus,F,27
Dipodomys_merriami,M,53
Peromyscus_maniculatus,F,32
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,M,50
Neotoma_albigula,M,260
Dipodomys_ordii,M,59
